DATE,MONTH,TEMP_MAX,TEMP_MIN,TEMP_AVG,PRES_AVG,PRES_MAX,PRES_MIN,HUM_AVG,HUM_MAX,HUM_MIN
2018-02-04,FEBRUARY,33.6,20.7,27.15,26.99513151,31.37836096,23.87922405,81.43566317,99.12500864,54.16887002
2018-02-05,FEBRUARY,33.9,20.7,27.3,25.7223234,30.41959427,23.130272100000000,75.36024639,95.57036909,52.47947746
2018-02-06,FEBRUARY,33.4,20.6,27.0,27.82907741,34.38248355,22.34035801,82.26251618,94.33490632,66.52513277
2018-02-07,FEBRUARY,32.7,22.5,27.6,26.90158559,31.56235801,21.39452034,80.06086034,93.35337316,56.24604164
2018-02-08,FEBRUARY,33.0,21.4,27.2,26.9309614,33.39610109,23.65465919,82.46997421,95.65543561,61.91266131
2018-02-09,FEBRUARY,32.9,20.5,26.7,27.30190833,33.1781184,23.47000039,81.54403906,97.32257341,62.47097278
2018-02-10,FEBRUARY,35.1,22.7,28.9,28.46498285,33.18771777,26.11741717,77.71173651,94.96905558,56.97908696
2018-02-11,FEBRUARY,34.4,22.6,28.5,29.7541278,38.39063888,26.29266072,82.76425369,98.29664498,64.92751703
2018-02-12,FEBRUARY,35.6,22.3,28.95,27.92937871,31.90137557,26.16794271,79.57689714,96.60173257,53.10425817
2018-02-13,FEBRUARY,33.9,22.2,28.05,27.13523796,30.33477787,24.24323159,77.43890945,94.03129325,55.80831399
2018-02-14,FEBRUARY,33.6,21.3,27.45,26.09639274,31.44531976,23.21886557,77.17199281,96.49705972,57.62469695
2018-02-15,FEBRUARY,34.0,20.4,27.2,24.38160621,30.4870898,20.19529541,73.46307937,91.30702123,46.34806856
2018-02-16,FEBRUARY,34.3,19.9,27.1,26.74511689,35.86413876,22.11963171,78.23124306,96.38790457,61.66400785
2018-02-17,FEBRUARY,32.5,19.8,26.15,25.39429212,28.02004024,22.11968467,76.97746059,96.45796115,54.08134770000000
2018-02-18,FEBRUARY,34.2,20.5,27.35,26.10712111,32.21710731,23.1305625,74.54822338,97.31987329,54.36760764
2018-02-19,FEBRUARY,32.0,22.4,27.2,27.29600296,30.27535228,25.39946067,79.44424869,94.90624445,56.42754753
2018-02-20,FEBRUARY,35.8,22.6,29.2,27.87228779,30.14161772,26.03319569,74.65147744,94.98606856,51.18132769
2018-02-21,FEBRUARY,35.0,21.7,28.35,26.08857744,34.31039812,25.67966515,72.30714142,94.02192288,52.21106644
2018-02-22,FEBRUARY,35.3,22.3,28.8,27.89774712,32.37869171,25.32613461,75.28976982,94.90052608,53.240805200000000
2018-02-23,FEBRUARY,35.0,21.4,28.2,27.35747644,32.90317612,23.56757152,76.29164307,92.27789226,54.25293352
2018-02-24,FEBRUARY,35.9,20.3,28.1,27.72823868,32.67958722,23.53744662,75.89931207,98.22424645,54.07855052
2018-02-25,FEBRUARY,35.7,21.5,28.6,27.54246076,34.41812598,24.17548781,74.63706788,93.23266418,57.30106078
2018-02-26,FEBRUARY,35.6,21.4,28.5,26.02688368,30.91096427,23.17334876,72.69435722,100.0,50.15121158
2018-02-27,FEBRUARY,36.1,21.2,28.65,27.34799246,36.10270506,23.29036387,73.57155427,95.65751207,47.79429854
2018-02-28,MARCH,36.6,19.8,28.2,26.40610581,34.95692164,22.04955257,75.25136040000000,96.38697816,48.19925552
2018-03-01,MARCH,35.3,21.5,28.4,27.69313715,35.40973988,24.43674082,79.05927062,97.38420464,60.15707096
2018-03-02,MARCH,35.2,23.1,29.15,26.183143000000000,30.61147526,21.9738662,74.32723282,90.89406805,48.10512354
2018-03-03,MARCH,32.8,21.4,27.1,23.68689597,28.65406671,18.38566214,71.84377441,91.51738376,45.56139086
2018-03-04,MARCH,35.1,19.2,27.15,24.63184108,34.36867306,20.08777769,69.07501997,90.03571937,46.72452015
2018-03-05,MARCH,36.8,18.1,27.45,24.82342419,36.54331881,19.07177635,72.50240055,93.41925585,44.11356468
2018-03-06,MARCH,33.8,20.5,27.15,25.2693271,32.94876072,20.95673475,76.93265165,92.35608352,49.07939026
2018-03-07,MARCH,27.8,21.7,24.75,23.70642801,27.08443427,20.40447589,78.25254144,89.37279185,61.28753617
2018-03-08,MARCH,33.2,20.4,26.8,25.24058122,34.18402863,21.23313422,75.45616091,89.49268759,56.9542308
2018-03-09,MARCH,36.3,20.6,28.45,26.77899426,33.32157065,23.20100095,77.22074973,94.75761800000000,48.59212607
2018-03-10,MARCH,37.9,23.2,30.55,29.02124068,34.5721398,24.16335236,75.32708437,95.11529022,37.03614271
2018-03-11,MARCH,29.8,22.7,26.25,27.05419117,31.09247623,23.51119863,82.83567021,100.0,62.79593849
2018-03-12,MARCH,29.6,21.5,25.55,21.57324391,23.4813442,19.60886535,69.86029422,86.66909140000000,51.60634655
2018-03-13,MARCH,30.1,20.0,25.05,21.07795715,24.02249116,18.20349243,72.07536394,92.84731436,47.83618404
2018-03-14,MARCH,33.7,20.2,26.95,21.82088409,29.33986896,19.24400828,67.98944681,91.14018587,48.16854538
2018-03-15,MARCH,36.8,19.4,28.1,25.04681765,36.66817714,20.28452412,69.88881225,91.16898385,48.50090671
2018-03-16,MARCH,38.4,21.0,29.7,29.50825195,39.74456416,22.99803564,74.20839697,93.87584788,55.28075846
2018-03-17,MARCH,39.4,23.2,31.3,30.14964798,38.566351400000000,27.11908469,72.54690783,95.01659485,43.91702908
2018-03-18,MARCH,39.7,23.1,31.4,30.27205054,36.24826788,27.08796599,74.54965994,95.82425805,48.24188425
2018-03-19,MARCH,37.1,22.5,29.8,26.55984174,30.71342095,20.45964137,73.10807475,97.4618337,41.56782345
2018-03-20,MARCH,29.7,23.1,26.4,23.30154132,27.7033966,20.7719372,71.84764312,87.43164895,54.57776458
2018-03-21,MARCH,30.8,21.1,25.95,21.924430000000000,25.698329100000000,19.51048019,70.14411904,83.75121386,51.27162194
2018-03-22,MARCH,32.8,18.9,25.85,19.84060686,22.42028264,18.05632383,66.48301896,86.88024014,43.60536621
2018-03-23,MARCH,35.5,17.7,26.6,22.67922538,31.14427105,17.63483463,69.62936125,88.79424628,47.29911533
2018-03-24,MARCH,37.4,19.4,28.4,24.96644658,37.79872457,20.28496888,69.22558866,94.68951268,41.18224198
2018-03-25,MARCH,38.7,20.3,29.5,24.47951216,31.45867074,19.03309102,64.00360637,92.01902156,39.81334085
2018-03-26,MARCH,37.4,21.4,29.4,24.53455369,29.48419902,17.78121316,64.3826591,89.86405002,38.44443972
2018-03-27,MARCH,37.3,21.8,29.55,26.00008194,29.86656952,23.19809516,66.45821625,90.64949205,46.14851248
2018-03-28,MARCH,38.0,22.1,30.05,29.05660257,39.10299676,24.43698006,70.08837276,91.74099983,50.59256944
2018-03-29,MARCH,37.7,23.6,30.65,29.26617541,34.90196954,27.18423322,76.99804464,95.04643074,48.71499681
2018-03-30,MARCH,34.6,22.6,28.6,28.398656700000000,34.6788776,23.76603422,79.30327945,93.28024439,58.36542613
2018-03-31,APRIL,35.6,18.2,26.9,24.84263239,32.17695982,20.86379235,73.67720134,100.0,40.33655681
2018-04-01,APRIL,36.5,22.3,29.4,26.75060071,32.93916775,21.66623438,70.45024733,99.11209213,50.83238298
2018-04-02,APRIL,38.5,21.6,30.05,25.97365244,36.87829216,22.51252792,65.13100493,96.31606812,39.45359537
2018-04-03,APRIL,37.5,22.9,30.2,27.04337649,30.94830715,24.17606979,70.4440006,93.76417164,43.81304842
2018-04-04,APRIL,35.4,23.1,29.25,25.97277321,35.87115305,20.97441223,70.03260837,92.19095076,42.63569667
2018-04-05,APRIL,38.2,22.1,30.15,28.26964738,43.30832573,23.55703295,72.92611259,92.54811774,52.45057077
2018-04-06,APRIL,40.1,22.9,31.5,27.62665544,38.91336358,20.75463102,66.69645146,92.90528472,35.3499773
2018-04-07,APRIL,40.6,23.2,31.9,29.0511604,35.02796214,24.50343949,71.54528555,92.15225983,41.81284769
2018-04-08,APRIL,40.2,24.0,32.1,29.69734142,33.29477811,26.93590998,70.13340024,91.43964311,41.62751322
2018-04-09,APRIL,38.1,23.8,30.95,28.36287177,33.92420696,22.93618477,71.68383038,93.13553073,38.15113109
2018-04-10,APRIL,36.2,24.3,30.25,29.01495757,36.779329,24.32432174,74.44035779,93.25985762,46.90922259
2018-04-11,APRIL,37.2,24.2,30.7,28.0970019,36.2964782,23.78352518,69.02297101,88.88228732,46.51908672
2018-04-12,APRIL,39.3,22.7,31.0,26.91561345,33.37896951,22.00043416,64.71900133,92.88126071,41.61095103
2018-04-13,APRIL,39.0,23.9,31.45,29.13967565,36.10482692,26.63460528,66.32789181,90.50841951,44.0161169
2018-04-14,APRIL,27.7,20.5,24.1,22.36246366,31.71592043,15.68290125,70.89300524,98.15798535,47.74120444
2018-04-15,APRIL,29.4,14.1,21.75,17.18995522,21.380637600000000,15.14639371,64.67930280000000,98.85333577,38.23294144
2018-04-16,APRIL,33.9,15.2,24.55,20.37949748,25.42286698,17.49293601,67.52874932,100.0,43.70523667
2018-04-17,APRIL,37.4,18.9,28.15,23.94257349,30.81864647,17.84547956,68.83342646,88.36438503,30.01096943
2018-04-18,APRIL,37.5,23.4,30.45,27.91316116,30.59028995,25.73946238,74.43171548,91.43759217,43.76469488
2018-04-19,APRIL,35.3,22.9,29.1,25.26172052,27.84199967,21.60619221,71.78677204,92.05411888,47.86798021
2018-04-20,APRIL,37.8,22.0,29.9,28.13835495,35.20986224,24.42016389,72.81641565,91.85740063,53.63538706
2018-04-21,APRIL,38.9,24.0,31.45,30.63010378,36.54769520000000,25.76773246,71.86846811,93.95430833,43.7606356
2018-04-22,APRIL,38.0,24.9,31.45,29.68675755,34.3749674,25.09742175,72.40254675,96.60655902,43.14527671
2018-04-23,APRIL,37.0,21.4,29.2,29.85370043,38.43943988,25.45698725,85.65510484,100.0,55.32489175
2018-04-24,APRIL,34.6,22.1,28.35,30.21851456,39.58179728,27.09310069,84.02149688,100.0,55.89950317
2018-04-25,APRIL,34.4,22.6,28.5,27.76071639,32.93560606,25.5217155,79.58100272,98.22387729,56.37207643
2018-04-26,APRIL,32.3,21.3,26.8,26.62478855,29.15968949,23.9503303,79.23785617,99.07424437,56.84464969
2018-04-27,APRIL,33.15,19.2,26.175,25.57892511,31.92830234,22.24733976,77.59539966,100.0,57.48856719
2018-04-28,APRIL,34.0,23.0,28.5,27.36819339,36.87798085,24.43154323,75.25433376,93.96145637,50.03971243
2018-04-29,APRIL,35.5,23.6,29.55,27.63706408,36.25692186,23.44130794,73.97601435,91.40371474,51.89129633
2018-04-30,MAY,36.6,23.6,30.1,28.68226633,36.87675492,25.79017915,72.55553008,91.80652004,42.69179675
2018-05-01,MAY,37.4,23.8,30.6,29.86113754,37.52425214,27.51963679,72.38566104,92.20932534,48.40999954
2018-05-02,MAY,37.4,23.5,30.45,28.130718200000000,32.89115326,24.23435711,70.12349831,91.25607725,44.25479368
2018-05-03,MAY,36.5,23.9,30.2,29.22300826,37.06614912,24.936605800000000,72.83315725,93.06691977,49.21793806
2018-05-04,MAY,35.5,24.7,30.1,29.41047147,35.63769249,25.29748923,76.66591253,89.96555041,51.91262051
2018-05-05,MAY,33.2,20.6,26.9,25.44155379,30.036443100000000,19.53085123,74.5890695,100.0,40.81609807
2018-05-06,MAY,32.4,21.7,27.05,25.800448900000000,28.03020281,22.77985103,75.04335377,100.0,53.80464845
2018-05-07,MAY,33.0,19.5,26.25,23.6676143,27.01093659,19.04085273,70.20566601,100.0,39.79208603
2018-05-08,MAY,35.1,20.5,27.8,26.13345216,32.87686605,22.1588912,72.81446426,91.71179634,46.96186131
2018-05-09,MAY,35.6,24.2,29.9,29.84553146,34.36850529,26.02828598,76.38492881,91.60468495,58.38726017
2018-05-10,MAY,34.3,24.6,29.45,31.04487831,39.46199662,26.60658751,80.54963308,91.60537105,60.93412135
2018-05-11,MAY,38.7,23.3,31.0,31.31959949,40.30543715,25.60427804,80.32319559,95.70589015,45.18992117
2018-05-12,MAY,36.5,21.8,29.15,27.91551777,37.991263700000000,24.61717346,74.88525802,93.63260678,48.35320773
2018-05-13,MAY,34.9,24.2,29.55,27.72046416,35.87162391,24.78068838,73.5279858,97.40976421,47.48940334
2018-05-14,MAY,36.4,23.0,29.7,28.73255327,36.46422409,24.944203300000000,76.00940459,94.68504437,46.62559896
2018-05-15,MAY,35.7,24.0,29.85,30.19258256,36.68227314,25.34786029,78.05892431,91.45711543,52.78781585
2018-05-16,MAY,35.6,21.8,28.7,30.31929187,35.76739328,27.25885065,85.9667317,98.22444399,57.95132026
2018-05-17,MAY,36.8,22.9,29.85,31.10852254,39.70699238,26.34629679,80.94789387,98.21525469,59.58758271
2018-05-18,MAY,36.9,23.4,30.15,30.62500257,36.76134838,24.73480591,75.14291217,96.47792292,52.46448231
2018-05-19,MAY,37.1,24.3,30.7,30.34772226,39.86919503,26.76807233,73.86306596,94.87083808,48.73885366
2018-05-20,MAY,37.1,24.4,30.75,30.92761666,36.95922452,28.37413793,77.05229624,95.72979255,52.12602997
2018-05-21,MAY,36.6,24.3,30.45,31.14603619,35.90890487,28.65999998,80.42346741,93.22185973,55.28345595
2018-05-22,MAY,34.6,24.3,29.45,31.59201081,35.16608238,28.37459818,82.18748329,94.88602875,54.19972635
2018-05-23,MAY,33.8,24.4,29.1,30.50888099,33.51794428,27.8194424,80.93582459,94.04332698,60.09625134
2018-05-24,MAY,33.0,23.9,28.45,29.47074598,39.96582095,25.28756359,81.20969840000000,93.94456606,58.38809589
2018-05-25,MAY,33.9,23.4,28.65,28.81913089,44.44487534,23.76010705,77.58524440000000,100.0,49.93607611
2018-05-26,MAY,33.3,22.1,27.7,29.04243541,34.33402105,23.881559400000000,86.80376231,100.0,61.11898852
2018-05-27,MAY,34.6,20.9,27.75,29.24268219,36.49462013,24.69946639,80.57911821,99.09114059,59.45905006
2018-05-28,MAY,36.4,23.7,30.05,30.25738322,37.51750904,24.64964654,79.80922928,95.67307158,56.19852084
2018-05-29,MAY,37.8,24.0,30.9,33.42018635,43.09470055,28.59233258,83.14417295,97.44795998,58.48699998
2018-05-30,MAY,36.7,25.0,30.85,32.07888116,38.29198652,29.24322009,82.18870335,95.80024714,58.29858830000000
2018-05-31,JUNE,35.4,23.9,29.65,31.39014851,38.88673638,27.74544923,84.44776106,94.85965855,64.7227517
2018-06-01,JUNE,35.4,22.8,29.1,31.47771013,38.04792494,27.59368956,85.92983510000000,98.28153889,59.28429176
2018-06-02,JUNE,35.6,23.0,29.3,30.52359613,36.99274562,23.92128721,80.49880691,97.39536486,42.50798166
2018-06-03,JUNE,35.6,22.6,29.1,31.13259562,39.85101719,25.66680219,79.55012211,100.0,61.36560352
2018-06-04,JUNE,36.4,23.5,29.95,31.94690437,39.93862045,27.49849551,79.49865285,98.25206242,46.75557119
2018-06-05,JUNE,36.9,24.1,30.5,32.89722681,38.06541856,29.68820442,78.74080403,98.27015973,53.95775486
2018-06-06,JUNE,36.6,24.4,30.5,31.40307166,36.40994267,26.84596093,73.50387669,94.05724979,56.39292128
2018-06-07,JUNE,37.4,24.55,30.975,30.91097746,37.29035905,25.28204289,70.09489337,93.26092990000000,47.08118932
2018-06-08,JUNE,38.2,24.7,31.45,31.36077005,36.43916859,26.80375602,73.46336918,94.92435232,56.15554265
2018-06-09,JUNE,36.6,23.8,30.2,30.89479745,57.51700829,26.31617232,80.50446987,96.16047135,51.92991807
2018-06-10,JUNE,35.65,23.2,29.425,29.81226748,35.1899875,26.39718773,74.76868671,97.39659038,52.08107718
2018-06-11,JUNE,34.7,24.0,29.35,30.13258938,37.51087497,26.52725134,80.72851251,93.20082156,56.99353335
2018-06-12,JUNE,34.3,22.8,28.55,29.44568779,33.73289607,26.84433295,82.88537184,106.41740800000000,64.85835103
2018-06-13,JUNE,33.1,23.3,28.2,29.29683576,32.38659063,27.18177982,86.10632114,95.72797591,65.26193323
2018-06-14,JUNE,31.7,23.0,27.35,28.98139527,31.60911838,25.93668012,85.22760964,100.0,67.74854028
2018-06-15,JUNE,30.2,23.3,26.75,29.8142846,33.93081461,27.46020802,93.58070117,99.1209521,77.41162993
2018-06-16,JUNE,29.1,23.8,26.45,30.67977277,34.3347831,27.60991864,92.44662358,99.13927536,78.95461322
2018-06-17,JUNE,30.7,25.0,27.85,32.49510782,38.9704554,30.04283455,91.36745411,98.29726589,80.94664733
2018-06-18,JUNE,35.2,25.1,30.15,31.58521075,37.10461037,27.78535616,79.80840743,96.60711115,63.71409370000000
2018-06-19,JUNE,35.7,24.6,30.15,32.25065636,37.47952868,29.1818104,79.49730612,94.05665938,62.88470361
2018-06-20,JUNE,35.3,24.5,29.9,32.21535771,40.6988651,29.18238696,79.13540121,95.73840136,60.39025814
2018-06-21,JUNE,36.7,24.2,30.45,33.77254667,42.3861611,30.33900855,85.76717983,96.72887855,64.19144610000000
2018-06-22,JUNE,35.0,21.6,28.3,32.91735718,39.18252351,30.03920713,89.68198642,99.13894492,69.02586321
2018-06-23,JUNE,35.1,24.1,29.6,33.08817082,51.46795935,27.25533574,106.8680648,97.93391173,60.47342032
2018-06-24,JUNE,35.4,24.2,29.8,31.66950398,37.90124676,28.54357284,83.79382482,100.0,59.49069007
2018-06-25,JUNE,33.7,23.9,28.8,30.93847723,36.11544189,28.38702571,86.1330785,94.90031943,69.86035469
2018-06-26,JUNE,34.7,23.4,29.05,31.28757602,36.70049633,28.63598431,87.39628682,99.13399052,65.30219474
2018-06-27,JUNE,34.8,23.6,29.2,31.55177926,38.30405371,26.26190524,86.56672123,99.13024685,65.88460283
2018-06-28,JUNE,35.2,23.0,29.1,32.19754039,43.50584724,27.32474237,83.22250492,97.36273145,66.38387999
2018-06-29,JUNE,35.6,23.5,29.55,31.13896027,37.71272064,27.77539865,80.84368973,97.37646207,62.88655279
2018-06-30,JULY,35.2,23.5,29.35,31.98174446,38.98057619,28.81300011,80.18308713,97.37614817,55.75750739
2018-07-01,JULY,36.1,24.2,30.15,31.2944983,34.457489100000000,27.34978346,77.71455857,99.13657011,56.90640575
2018-07-02,JULY,36.3,23.6,29.95,30.49441089,37.42858483,25.8582452,75.18802718,93.14999071,51.7158846
2018-07-03,JULY,36.1,24.0,30.05,30.43174246,35.03346243,22.16430813,82.32764042,94.98404517,41.17331533
2018-07-04,JULY,36.3,22.4,29.35,30.46285652,36.28551604,26.7604269,85.24170840000000,100.0,54.67349643
2018-07-05,JULY,33.4,22.6,28.0,30.50288472,39.32550394,19.95950385,85.35805329,100.0,37.4928349
2018-07-06,JULY,34.9,22.2,28.55,31.07029594,38.67005441,25.04703422,83.4145051,98.24634733,57.65868075
2018-07-07,JULY,35.0,23.5,29.25,31.25169545,38.48666669,24.29175197,85.38176543,97.37948196,62.05496822
2018-07-08,JULY,34.3,20.4,27.35,28.96646901,37.24493174,23.40323377,91.41546424,100.0,65.6086359
2018-07-09,JULY,34.6,21.7,28.15,32.62662328,39.43174512,26.60263164,86.13315417,100.0,67.18724651
2018-07-10,JULY,32.8,24.7,28.75,32.8737921,36.77406374,30.74760384,88.50643606,97.45470286,69.28716352
2018-07-11,JULY,34.8,23.6,29.2,31.74274062,39.62608606,27.37565065,83.95975512,99.11982567,61.200971100000000
2018-07-12,JULY,34.6,24.4,29.5,33.05202977,41.34609792,25.95246791,78.96973184,95.73206624,62.11761169
2018-07-13,JULY,34.2,23.6,28.9,32.55969832,42.59705308,27.80270376,84.60834794,97.40545388,60.47323399
2018-07-14,JULY,34.7,24.0,29.35,31.91770925,39.08798314,29.06241705,80.58034228,99.13632586,55.50203248
2018-07-15,JULY,35.2,24.0,29.6,32.00102544,37.08296323,29.36413344,79.17480119,98.26747829,59.39244522
2018-07-16,JULY,36.2,24.4,30.3,32.56690453,37.08023878,29.72710189,78.47639595,94.95856903,59.13137077
2018-07-17,JULY,36.8,24.3,30.55,33.37467937,38.67981203,28.8724359,80.8564146,94.89963400000000,54.92000757
2018-07-18,JULY,36.2,23.8,30.0,33.05653414,41.46411717,28.35937772,80.31292962,96.54084893,58.92915704
2018-07-19,JULY,36.8,24.1,30.45,34.3243877,41.27672548,29.14032468,80.19961348,96.54116138,65.0554818
2018-07-20,JULY,37.3,24.7,31.0,32.54105693,46.28816947,27.110568,89.06701013,97.400662,50.8607778
2018-07-21,JULY,36.3,24.0,30.15,32.4523784,42.95755319,26.45009494,77.77355419,98.26016263,49.27817941
2018-07-22,JULY,39.6,24.4,32.0,32.91889992,40.18729758,28.44104666,76.91795682,97.47929387,46.79218337
2018-07-23,JULY,39.4,25.0,32.2,32.4620935,42.21480883,26.55034645,73.37038769,95.17126756,50.46711568
2018-07-24,JULY,39.2,24.6,31.9,33.22893814,42.02612377,22.03027983,74.67642248,93.50018209,45.47520596
2018-07-25,JULY,38.2,24.5,31.35,32.66507154,41.10767066,28.35834387,73.76874239,93.35490264,50.5522216
2018-07-26,JULY,37.6,23.9,30.75,34.09190378,42.89961813,28.38743001,82.33871454,98.37869902,60.28889629
2018-07-27,JULY,36.1,24.6,30.35,32.25229623,38.34975369,27.12563847,81.76959411,98.31175245,54.49436746
2018-07-28,JULY,35.2,23.2,29.2,32.5724817,41.51424744,27.65484801,85.98918302,100.0,65.05832919
2018-07-29,JULY,36.1,22.9,29.5,31.32881231,37.26253905,26.26458503,87.17649286,99.13300394,58.21500443
2018-07-30,JULY,34.8,23.8,29.3,31.80955485,38.90662445,27.09595343,86.07918331,96.59807237,62.42616297
2018-07-31,AUGUST,34.7,23.7,29.2,31.76904785,36.29507323,28.81285889,86.47830883,98.28020594,66.71590587
2018-08-01,AUGUST,35.5,24.2,29.85,32.64348815,38.52636106,29.44388548,79.92841602,94.8690535,58.97493801
2018-08-02,AUGUST,36.5,24.0,30.25,33.35633477,40.01212285,28.32578518,79.80104312,97.50688962,62.43177357
2018-08-03,AUGUST,36.1,23.6,29.85,31.65875783,39.78771992,25.1039515,83.99245977,95.71541857,62.29766826
2018-08-04,AUGUST,35.8,23.8,29.8,32.77656912,38.37977633,28.12884167,80.43128715,94.8048145,61.19524661
2018-08-05,AUGUST,35.1,24.3,29.7,33.51604292,37.65497708,27.20865838,81.60020369,97.43634895,65.21485237
2018-08-06,AUGUST,36.7,21.4,29.05,33.14034922,41.69528079,28.27395118,87.63151953,98.30794325,70.42432112
2018-08-07,AUGUST,35.5,21.8,28.65,31.06765743,39.6112433,26.76260474,89.84559876,100.0,65.15232522
2018-08-08,AUGUST,32.5,22.7,27.6,32.98111873,38.12053616,27.42926282,89.96171014,97.37542315,79.66532150000000
2018-08-09,AUGUST,35.2,25.0,30.1,34.98529832,42.10061364,30.3567842,82.96374087,98.31163715,69.08684952
2018-08-10,AUGUST,35.2,24.9,30.05,33.98485939,39.84654182,27.01368742,81.74390768,98.3039584,65.72163999
2018-08-11,AUGUST,35.4,24.2,29.8,32.86665533,46.17234389,25.9289794,107.6718351,98.24500415,63.70098518
2018-08-12,AUGUST,35.5,22.2,28.85,29.89487743,37.15143532,25.6103477,83.34769546,98.18604991,59.52069097
2018-08-13,AUGUST,34.9,22.5,28.7,30.96126949,37.48823518,25.93478701,79.10773844,94.66502206,59.36167701
2018-08-14,AUGUST,35.5,24.4,29.95,33.35030741,38.27618618,29.27681154,81.84092944,94.87910682,64.84105687
2018-08-15,AUGUST,35.7,23.9,29.8,33.40679974,43.50364051,29.17938683,88.94034727,98.27873982,72.82757644
2018-08-16,AUGUST,33.6,23.2,28.4,30.88377992,39.44250276,28.030053100000000,90.29495655,99.1341214,64.01265557
2018-08-17,AUGUST,34.7,22.2,28.45,32.23383981,38.78972805,27.59145575,87.79993341,100.0,70.83532735
2018-08-18,AUGUST,35.8,23.1,29.45,32.68142999,41.19612894,27.7234108,90.15631734,100.0,72.80160121
2018-08-19,AUGUST,34.3,24.1,29.2,32.2182939,41.93552787,26.61240577,88.56591222,98.26884404,63.08629003
2018-08-20,AUGUST,34.2,25.0,29.6,32.38543303,38.34988082,28.45367792,85.24671653,98.33324303,57.536606800000000
2018-08-21,AUGUST,34.5,24.6,29.55,34.49114187,39.30039121,30.79002124,90.12152789,99.16716082,69.81845308
2018-08-22,AUGUST,34.8,23.8,29.3,33.53267138,41.10535319,29.79976372,86.7586851,100.0,65.84081999
2018-08-23,AUGUST,35.0,22.2,28.6,33.00479418,44.37121258,27.09310069,89.0907687,100.0,70.7617085
2018-08-24,AUGUST,35.4,22.6,29.0,30.72638043,41.18828601,27.21084583,84.46582674,98.19591443,58.39591952
2018-08-25,AUGUST,34.8,22.8,28.8,30.93025432,37.62009347,26.51191612,82.71847919,96.45591178,55.19559611
